time_sec,distance_cm,label
88.0,56,active
88.2,57,active
88.4,53,active
88.60000000000001,55,active
88.80000000000001,56,active
89.0,54,active
89.21000000000001,53,active
89.4,56,active
89.60000000000001,21,active
89.80000000000001,56,active
90.0,53,active
90.2,52,active
90.4,52,active
90.60000000000001,52,active
90.80000000000001,53,active
91.0,54,active
91.2,54,active
91.4,21,active
91.60000000000001,30,active
91.80000000000001,59,active
92.0,58,active
92.2,36,active
92.4,56,active
92.60000000000001,36,active
92.80000000000001,41,active
93.0,59,active
93.2,62,active
93.4,44,active
93.60000000000001,38,active
93.81,121,active
94.0,36,active
94.2,18,active
94.4,18,active
94.60000000000001,58,active
94.80000000000001,54,active
95.0,53,active
95.2,18,active
95.4,20,active
95.60000000000001,18,active
95.80000000000001,19,active
96.0,52,active
96.2,53,active
96.4,18,active
96.60000000000001,54,active
96.80000000000001,18,active
97.0,53,active
97.2,53,active
97.4,17,active
97.60000000000001,53,active
97.80000000000001,54,active
98.0,53,active
98.2,54,active
98.4,56,active
98.60000000000001,57,active
98.80000000000001,55,active
99.0,55,active
99.2,56,active
99.4,56,active
99.60000000000001,18,active
99.80000000000001,56,active
100.0,59,active
100.2,57,active
100.4,56,active
100.60000000000001,17,active
100.80000000000001,56,active
101.0,17,active
101.2,55,active
101.4,54,active
101.60000000000001,52,active
101.80000000000001,53,active
102.0,18,active
102.2,54,active
102.4,55,active
102.60000000000001,18,active
102.80000000000001,52,active
103.0,53,active
103.2,52,active
103.4,53,active
103.60000000000001,17,active
103.80000000000001,54,active
104.0,53,active
104.2,53,active
104.4,53,active
104.60000000000001,53,active
104.80000000000001,54,active
105.0,53,active
105.2,53,active
105.4,52,active
105.60000000000001,53,active
105.80000000000001,53,active
106.0,53,active
106.2,53,active
106.4,53,active
106.60000000000001,53,active
106.80000000000001,53,active
107.0,54,active
107.2,52,active
107.4,17,active
107.60000000000001,53,active
107.80000000000001,18,active
108.0,54,active
108.2,18,active
108.4,56,active
108.60000000000001,17,active
108.80000000000001,20,active
109.0,53,active
109.2,53,active
109.4,54,active
109.60000000000001,54,active
109.80000000000001,54,active
110.0,53,active
110.21000000000001,53,active
110.4,53,active
110.60000000000001,57,active
110.80000000000001,53,active
111.0,53,active
111.2,53,active
111.4,54,active
111.60000000000001,55,active
111.80000000000001,53,active
112.0,53,active
112.2,53,active
112.4,54,active
112.60000000000001,54,active
112.80000000000001,54,active
113.0,53,active
113.2,53,active
113.4,53,active
113.60000000000001,53,active
113.80000000000001,53,active
114.0,53,active
114.2,53,active
114.4,53,active
114.60000000000001,53,active
114.80000000000001,52,active
115.0,53,active
115.2,53,active
115.4,53,active
115.60000000000001,53,active
115.80000000000001,53,active
116.0,53,active
116.2,54,active
116.4,56,active
116.60000000000001,56,active
116.80000000000001,56,active
117.0,56,active
117.2,57,active
117.4,60,active
117.60000000000001,61,active
117.80000000000001,60,active
118.0,56,active
