time_sec,distance_cm,label
68.60000000000001,53,sedentary
68.80000000000001,53,sedentary
69.0,53,sedentary
69.2,53,sedentary
69.4,53,sedentary
69.60000000000001,53,sedentary
69.80000000000001,53,sedentary
70.0,53,sedentary
70.2,53,sedentary
70.4,53,sedentary
70.60000000000001,53,sedentary
70.80000000000001,53,sedentary
71.0,53,sedentary
71.2,53,sedentary
71.4,54,sedentary
71.60000000000001,53,sedentary
71.80000000000001,53,sedentary
72.0,53,sedentary
72.2,52,sedentary
72.4,52,sedentary
72.60000000000001,53,sedentary
72.80000000000001,53,sedentary
73.0,52,sedentary
73.2,52,sedentary
73.4,52,sedentary
73.60000000000001,52,sedentary
73.80000000000001,52,sedentary
74.0,52,sedentary
74.2,51,sedentary
74.4,51,sedentary
74.60000000000001,51,sedentary
74.80000000000001,51,sedentary
75.0,51,sedentary
75.2,51,sedentary
75.4,51,sedentary
75.60000000000001,51,sedentary
75.80000000000001,52,sedentary
76.0,52,sedentary
76.2,51,sedentary
76.4,51,sedentary
76.60000000000001,51,sedentary
76.80000000000001,51,sedentary
77.0,51,sedentary
77.2,51,sedentary
77.4,51,sedentary
77.60000000000001,51,sedentary
77.80000000000001,51,sedentary
78.0,51,sedentary
78.2,51,sedentary
78.4,51,sedentary
78.60000000000001,51,sedentary
78.80000000000001,51,sedentary
79.0,51,sedentary
79.2,51,sedentary
79.4,51,sedentary
79.60000000000001,51,sedentary
79.80000000000001,51,sedentary
80.0,51,sedentary
80.2,51,sedentary
80.4,51,sedentary
80.60000000000001,52,sedentary
80.80000000000001,52,sedentary
81.0,52,sedentary
81.2,52,sedentary
81.4,53,sedentary
81.60000000000001,53,sedentary
81.80000000000001,53,sedentary
82.0,53,sedentary
82.2,53,sedentary
82.4,53,sedentary
82.60000000000001,52,sedentary
82.80000000000001,51,sedentary
83.0,51,sedentary
83.2,51,sedentary
83.4,51,sedentary
83.60000000000001,51,sedentary
83.80000000000001,51,sedentary
84.0,51,sedentary
84.2,51,sedentary
84.4,51,sedentary
84.60000000000001,51,sedentary
84.80000000000001,51,sedentary
85.0,52,sedentary
85.2,51,sedentary
85.4,51,sedentary
85.60000000000001,52,sedentary
85.80000000000001,52,sedentary
86.0,52,sedentary
86.2,53,sedentary
86.4,52,sedentary
86.60000000000001,53,sedentary
86.80000000000001,53,sedentary
87.0,53,sedentary
87.2,53,sedentary
87.4,53,sedentary
87.60000000000001,53,sedentary
87.80000000000001,53,sedentary
88.0,53,sedentary
88.2,53,sedentary
88.4,53,sedentary
88.60000000000001,53,sedentary
88.80000000000001,53,sedentary
89.0,53,sedentary
89.2,53,sedentary
89.4,52,sedentary
89.60000000000001,52,sedentary
89.80000000000001,52,sedentary
90.0,52,sedentary
90.2,53,sedentary
90.4,53,sedentary
90.60000000000001,53,sedentary
90.80000000000001,54,sedentary
91.0,54,sedentary
91.2,53,sedentary
91.4,54,sedentary
91.60000000000001,54,sedentary
91.80000000000001,56,sedentary
92.0,55,sedentary
92.2,55,sedentary
92.4,54,sedentary
92.60000000000001,54,sedentary
92.80000000000001,52,sedentary
93.0,52,sedentary
93.2,52,sedentary
93.4,53,sedentary
93.60000000000001,52,sedentary
93.80000000000001,52,sedentary
94.0,51,sedentary
94.2,51,sedentary
94.4,51,sedentary
94.60000000000001,52,sedentary
94.80000000000001,52,sedentary
95.0,52,sedentary
95.2,53,sedentary
95.4,53,sedentary
95.60000000000001,53,sedentary
95.80000000000001,54,sedentary
96.0,54,sedentary
96.2,55,sedentary
96.4,54,sedentary
96.60000000000001,55,sedentary
96.80000000000001,56,sedentary
97.0,55,sedentary
97.2,54,sedentary
97.4,53,sedentary
97.60000000000001,54,sedentary
97.80000000000001,54,sedentary
98.0,52,sedentary
98.2,51,sedentary
98.4,52,sedentary
98.60000000000001,52,sedentary
98.80000000000001,52,sedentary
99.0,51,sedentary
99.2,50,sedentary
99.4,53,sedentary
99.60000000000001,54,sedentary
99.80000000000001,51,sedentary
100.0,50,sedentary
100.2,51,sedentary
100.4,52,sedentary
100.60000000000001,52,sedentary
100.80000000000001,51,sedentary
101.0,52,sedentary
101.2,53,sedentary
101.4,53,sedentary
101.60000000000001,54,sedentary
101.80000000000001,50,sedentary
102.0,50,sedentary
102.2,50,sedentary
102.4,50,sedentary
102.60000000000001,52,sedentary
102.80000000000001,52,sedentary
103.0,51,sedentary
103.2,50,sedentary
103.4,51,sedentary
103.60000000000001,51,sedentary
103.80000000000001,51,sedentary
104.0,51,sedentary
104.2,51,sedentary
104.4,51,sedentary
104.61,50,sedentary
104.80000000000001,50,sedentary
105.0,50,sedentary
105.2,56,sedentary
105.4,56,sedentary
105.60000000000001,50,sedentary
105.80000000000001,50,sedentary
106.0,50,sedentary
106.2,50,sedentary
106.4,50,sedentary
106.60000000000001,50,sedentary
106.80000000000001,50,sedentary
107.0,50,sedentary
107.2,50,sedentary
107.4,50,sedentary
107.60000000000001,51,sedentary
107.80000000000001,51,sedentary
108.0,54,sedentary
108.2,56,sedentary
108.4,55,sedentary
108.60000000000001,54,sedentary
108.80000000000001,54,sedentary
109.0,53,sedentary
109.2,52,sedentary
109.4,52,sedentary
109.60000000000001,53,sedentary
109.80000000000001,53,sedentary
110.0,52,sedentary
110.2,52,sedentary
110.4,52,sedentary
110.60000000000001,52,sedentary
110.80000000000001,52,sedentary
111.0,52,sedentary
111.2,54,sedentary
111.4,53,sedentary
111.60000000000001,53,sedentary
111.80000000000001,53,sedentary
112.0,53,sedentary
112.2,53,sedentary
112.41000000000001,53,sedentary
112.60000000000001,54,sedentary
112.80000000000001,53,sedentary
113.0,53,sedentary
113.2,53,sedentary
113.4,53,sedentary
113.60000000000001,53,sedentary
113.80000000000001,53,sedentary
114.0,53,sedentary
114.2,54,sedentary
114.4,53,sedentary
114.60000000000001,52,sedentary
114.80000000000001,54,sedentary
115.0,52,sedentary
115.2,51,sedentary
115.4,51,sedentary
115.60000000000001,51,sedentary
115.80000000000001,52,sedentary
116.0,52,sedentary
116.2,53,sedentary
116.4,53,sedentary
116.60000000000001,53,sedentary
116.80000000000001,53,sedentary
117.0,52,sedentary
117.2,53,sedentary
117.4,52,sedentary
117.60000000000001,51,sedentary
117.80000000000001,51,sedentary
118.0,51,sedentary
